architecture,model_name,operation,decoder,feature_dim,line_resolution,plane_resolution,seed,psnr,param_count,param_efficiency,training_time,psnr_history,final_loss,reconstruction
kplanes,K-planes(multiply),multiply,linear,64,64,0,45,22.311886050325214,8257,0.002702178279075356,198.51033425331116,"[np.float64(6.3109275919706755), np.float64(21.93259799159373), np.float64(22.261364428807408), np.float64(22.29999286018907), np.float64(22.30880559443593), np.float64(22.310836494521297), np.float64(22.31154718962335), np.float64(22.26829405205709), np.float64(22.31177998132781), np.float64(22.311832671122843)]",0.005872342735528946,"[[ 5.3702188e-01  5.4264283e-01  5.4826385e-01 ...  4.6280384e-01
   4.6218622e-01  4.6156868e-01]
 [ 6.0914409e-01  6.0473603e-01  6.0032773e-01 ...  4.6262819e-01
   4.6178222e-01  4.6093631e-01]
 [ 6.8126649e-01  6.6682905e-01  6.5239161e-01 ...  4.6245253e-01
   4.6137819e-01  4.6030390e-01]
 ...
 [ 7.3312867e-01  7.0191896e-01  6.7070949e-01 ...  7.4694544e-02
   4.4604987e-02  1.4515519e-02]
 [ 7.2954917e-01  6.9556046e-01  6.6157168e-01 ...  5.5918694e-02
   2.2593170e-02 -1.0732263e-02]
 [ 7.2596985e-01  6.8920189e-01  6.5243399e-01 ...  3.7142903e-02
   5.8132410e-04 -3.5980016e-02]]"
kplanes,K-planes(multiply),multiply,linear,64,64,0,46,22.311886050325214,8257,0.002702178279075356,198.51681900024414,"[np.float64(6.3109275919706755), np.float64(21.93259799159373), np.float64(22.261364428807408), np.float64(22.29999286018907), np.float64(22.30880559443593), np.float64(22.310836494521297), np.float64(22.31154718962335), np.float64(22.26829405205709), np.float64(22.31177998132781), np.float64(22.311832671122843)]",0.005872342735528946,"[[ 5.3702188e-01  5.4264283e-01  5.4826385e-01 ...  4.6280384e-01
   4.6218622e-01  4.6156868e-01]
 [ 6.0914409e-01  6.0473603e-01  6.0032773e-01 ...  4.6262819e-01
   4.6178222e-01  4.6093631e-01]
 [ 6.8126649e-01  6.6682905e-01  6.5239161e-01 ...  4.6245253e-01
   4.6137819e-01  4.6030390e-01]
 ...
 [ 7.3312867e-01  7.0191896e-01  6.7070949e-01 ...  7.4694544e-02
   4.4604987e-02  1.4515519e-02]
 [ 7.2954917e-01  6.9556046e-01  6.6157168e-01 ...  5.5918694e-02
   2.2593170e-02 -1.0732263e-02]
 [ 7.2596985e-01  6.8920189e-01  6.5243399e-01 ...  3.7142903e-02
   5.8132410e-04 -3.5980016e-02]]"
kplanes,K-planes(multiply),multiply,nonconvex,64,64,0,42,26.949747272282227,12417,0.0021703911792125496,222.26981472969055,"[np.float64(7.579505587976907), np.float64(23.57809352162827), np.float64(25.064884925972425), np.float64(26.26027085651583), np.float64(26.818254493262916), np.float64(27.1196735477723), np.float64(27.282684921875028), np.float64(27.551479070216132), np.float64(27.57175896523148), np.float64(25.79264351090569)]",0.0020184838213026524,"[[ 0.42202738  0.4016019   0.39290774 ...  0.45038804  0.45177495
   0.4655339 ]
 [ 0.57906485  0.55356777  0.5331591  ...  0.4559429   0.45307437
   0.45878392]
 [ 0.74264216  0.714892    0.68544304 ...  0.46104902  0.4545684
   0.4505759 ]
 ...
 [ 0.6472266   0.65173936  0.65693414 ...  0.03129709 -0.0284631
  -0.08423817]
 [ 0.64469165  0.6484176   0.65404403 ...  0.03285384 -0.02126849
  -0.09093878]
 [ 0.6421566   0.6459115   0.6511538  ...  0.04145882  0.00640371
  -0.06882992]]"
kplanes,K-planes(multiply),multiply,nonconvex,64,64,0,43,26.949747272282227,12417,0.0021703911792125496,222.61865496635437,"[np.float64(7.579505587976907), np.float64(23.57809352162827), np.float64(25.064884925972425), np.float64(26.26027085651583), np.float64(26.818254493262916), np.float64(27.1196735477723), np.float64(27.282684921875028), np.float64(27.551479070216132), np.float64(27.57175896523148), np.float64(25.79264351090569)]",0.0020184838213026524,"[[ 0.42202738  0.4016019   0.39290774 ...  0.45038804  0.45177495
   0.4655339 ]
 [ 0.57906485  0.55356777  0.5331591  ...  0.4559429   0.45307437
   0.45878392]
 [ 0.74264216  0.714892    0.68544304 ...  0.46104902  0.4545684
   0.4505759 ]
 ...
 [ 0.6472266   0.65173936  0.65693414 ...  0.03129709 -0.0284631
  -0.08423817]
 [ 0.64469165  0.6484176   0.65404403 ...  0.03285384 -0.02126849
  -0.09093878]
 [ 0.6421566   0.6459115   0.6511538  ...  0.04145882  0.00640371
  -0.06882992]]"
kplanes,K-planes(multiply),multiply,nonconvex,64,64,0,44,26.949747272282227,12417,0.0021703911792125496,222.67327499389648,"[np.float64(7.579505587976907), np.float64(23.57809352162827), np.float64(25.064884925972425), np.float64(26.26027085651583), np.float64(26.818254493262916), np.float64(27.1196735477723), np.float64(27.282684921875028), np.float64(27.551479070216132), np.float64(27.57175896523148), np.float64(25.79264351090569)]",0.0020184838213026524,"[[ 0.42202738  0.4016019   0.39290774 ...  0.45038804  0.45177495
   0.4655339 ]
 [ 0.57906485  0.55356777  0.5331591  ...  0.4559429   0.45307437
   0.45878392]
 [ 0.74264216  0.714892    0.68544304 ...  0.46104902  0.4545684
   0.4505759 ]
 ...
 [ 0.6472266   0.65173936  0.65693414 ...  0.03129709 -0.0284631
  -0.08423817]
 [ 0.64469165  0.6484176   0.65404403 ...  0.03285384 -0.02126849
  -0.09093878]
 [ 0.6421566   0.6459115   0.6511538  ...  0.04145882  0.00640371
  -0.06882992]]"
kplanes,K-planes(multiply),multiply,nonconvex,64,64,0,45,26.949747272282227,12417,0.0021703911792125496,222.6010549068451,"[np.float64(7.579505587976907), np.float64(23.57809352162827), np.float64(25.064884925972425), np.float64(26.26027085651583), np.float64(26.818254493262916), np.float64(27.1196735477723), np.float64(27.282684921875028), np.float64(27.551479070216132), np.float64(27.57175896523148), np.float64(25.79264351090569)]",0.0020184838213026524,"[[ 0.42202738  0.4016019   0.39290774 ...  0.45038804  0.45177495
   0.4655339 ]
 [ 0.57906485  0.55356777  0.5331591  ...  0.4559429   0.45307437
   0.45878392]
 [ 0.74264216  0.714892    0.68544304 ...  0.46104902  0.4545684
   0.4505759 ]
 ...
 [ 0.6472266   0.65173936  0.65693414 ...  0.03129709 -0.0284631
  -0.08423817]
 [ 0.64469165  0.6484176   0.65404403 ...  0.03285384 -0.02126849
  -0.09093878]
 [ 0.6421566   0.6459115   0.6511538  ...  0.04145882  0.00640371
  -0.06882992]]"
kplanes,K-planes(multiply),multiply,nonconvex,64,64,0,46,26.949747272282227,12417,0.0021703911792125496,222.8175768852234,"[np.float64(7.579505587976907), np.float64(23.57809352162827), np.float64(25.064884925972425), np.float64(26.26027085651583), np.float64(26.818254493262916), np.float64(27.1196735477723), np.float64(27.282684921875028), np.float64(27.551479070216132), np.float64(27.57175896523148), np.float64(25.79264351090569)]",0.0020184838213026524,"[[ 0.42202738  0.4016019   0.39290774 ...  0.45038804  0.45177495
   0.4655339 ]
 [ 0.57906485  0.55356777  0.5331591  ...  0.4559429   0.45307437
   0.45878392]
 [ 0.74264216  0.714892    0.68544304 ...  0.46104902  0.4545684
   0.4505759 ]
 ...
 [ 0.6472266   0.65173936  0.65693414 ...  0.03129709 -0.0284631
  -0.08423817]
 [ 0.64469165  0.6484176   0.65404403 ...  0.03285384 -0.02126849
  -0.09093878]
 [ 0.6421566   0.6459115   0.6511538  ...  0.04145882  0.00640371
  -0.06882992]]"
kplanes,K-planes(add),add,linear,64,64,0,42,12.090543870690336,8257,0.0014642780514339756,194.94428610801697,"[np.float64(6.339537461801407), np.float64(12.090479987668392), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543870690336), np.float64(12.090543870690336)]",0.06179390102624893,"[[0.6864395  0.68035483 0.67427003 ... 0.53134155 0.53058267 0.52982384]
 [0.6878284  0.68174356 0.6756588  ... 0.53273034 0.53197145 0.5312126 ]
 [0.6892172  0.6831325  0.6770476  ... 0.534119   0.5333603  0.53260136]
 ...
 [0.25269923 0.24661444 0.24052966 ... 0.09760116 0.09684235 0.09608349]
 [0.25008386 0.24399908 0.23791431 ... 0.09498581 0.09422694 0.0934681 ]
 [0.2474685  0.24138373 0.23529895 ... 0.09237047 0.09161159 0.09085277]]"
kplanes,K-planes(add),add,linear,64,64,0,43,12.090543870690336,8257,0.0014642780514339756,194.8607301712036,"[np.float64(6.339537461801407), np.float64(12.090479987668392), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543870690336), np.float64(12.090543870690336)]",0.06179390102624893,"[[0.6864395  0.68035483 0.67427003 ... 0.53134155 0.53058267 0.52982384]
 [0.6878284  0.68174356 0.6756588  ... 0.53273034 0.53197145 0.5312126 ]
 [0.6892172  0.6831325  0.6770476  ... 0.534119   0.5333603  0.53260136]
 ...
 [0.25269923 0.24661444 0.24052966 ... 0.09760116 0.09684235 0.09608349]
 [0.25008386 0.24399908 0.23791431 ... 0.09498581 0.09422694 0.0934681 ]
 [0.2474685  0.24138373 0.23529895 ... 0.09237047 0.09161159 0.09085277]]"
kplanes,K-planes(add),add,linear,64,64,0,44,12.090543870690336,8257,0.0014642780514339756,194.85982275009155,"[np.float64(6.339537461801407), np.float64(12.090479987668392), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543870690336), np.float64(12.090543870690336)]",0.06179390102624893,"[[0.6864395  0.68035483 0.67427003 ... 0.53134155 0.53058267 0.52982384]
 [0.6878284  0.68174356 0.6756588  ... 0.53273034 0.53197145 0.5312126 ]
 [0.6892172  0.6831325  0.6770476  ... 0.534119   0.5333603  0.53260136]
 ...
 [0.25269923 0.24661444 0.24052966 ... 0.09760116 0.09684235 0.09608349]
 [0.25008386 0.24399908 0.23791431 ... 0.09498581 0.09422694 0.0934681 ]
 [0.2474685  0.24138373 0.23529895 ... 0.09237047 0.09161159 0.09085277]]"
kplanes,K-planes(add),add,linear,64,64,0,45,12.090543870690336,8257,0.0014642780514339756,194.65906596183777,"[np.float64(6.339537461801407), np.float64(12.090479987668392), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543870690336), np.float64(12.090543870690336)]",0.06179390102624893,"[[0.6864395  0.68035483 0.67427003 ... 0.53134155 0.53058267 0.52982384]
 [0.6878284  0.68174356 0.6756588  ... 0.53273034 0.53197145 0.5312126 ]
 [0.6892172  0.6831325  0.6770476  ... 0.534119   0.5333603  0.53260136]
 ...
 [0.25269923 0.24661444 0.24052966 ... 0.09760116 0.09684235 0.09608349]
 [0.25008386 0.24399908 0.23791431 ... 0.09498581 0.09422694 0.0934681 ]
 [0.2474685  0.24138373 0.23529895 ... 0.09237047 0.09161159 0.09085277]]"
kplanes,K-planes(add),add,linear,64,64,0,46,12.090543870690336,8257,0.0014642780514339756,194.70367789268494,"[np.float64(6.339537461801407), np.float64(12.090479987668392), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543608872755), np.float64(12.090543870690336), np.float64(12.090543870690336), np.float64(12.090543870690336)]",0.06179390102624893,"[[0.6864395  0.68035483 0.67427003 ... 0.53134155 0.53058267 0.52982384]
 [0.6878284  0.68174356 0.6756588  ... 0.53273034 0.53197145 0.5312126 ]
 [0.6892172  0.6831325  0.6770476  ... 0.534119   0.5333603  0.53260136]
 ...
 [0.25269923 0.24661444 0.24052966 ... 0.09760116 0.09684235 0.09608349]
 [0.25008386 0.24399908 0.23791431 ... 0.09498581 0.09422694 0.0934681 ]
 [0.2474685  0.24138373 0.23529895 ... 0.09237047 0.09161159 0.09085277]]"
kplanes,K-planes(add),add,nonconvex,64,64,0,42,21.288363557257615,12417,0.0017144530528515434,218.77576613426208,"[np.float64(7.60707231284092), np.float64(15.144972504546715), np.float64(15.252795882692316), np.float64(17.162722461754743), np.float64(18.23938304804956), np.float64(20.469494486092902), np.float64(20.42859879398414), np.float64(21.165761268849366), np.float64(21.392512047286903), np.float64(20.65168257805795)]",0.00743299163877964,"[[ 0.5325342   0.5148447   0.5025484  ...  0.45082438  0.44534558
   0.43986657]
 [ 0.6003042   0.5898565   0.57326674 ...  0.45343003  0.4479509
   0.44247198]
 [ 0.6807318   0.67535716  0.65876675 ...  0.45603547  0.45055625
   0.44780755]
 ...
 [ 0.742713    0.7336384   0.7210239  ...  0.13246821  0.05071992
  -0.03102867]
 [ 0.7235459   0.71447206  0.7051077  ...  0.15415896  0.06094493
  -0.03226918]
 [ 0.69799817  0.685801    0.67360556 ...  0.1841031   0.0908891
  -0.00232487]]"
kplanes,K-planes(add),add,nonconvex,64,64,0,43,21.288363557257615,12417,0.0017144530528515434,218.56670808792114,"[np.float64(7.60707231284092), np.float64(15.144972504546715), np.float64(15.252795882692316), np.float64(17.162722461754743), np.float64(18.23938304804956), np.float64(20.469494486092902), np.float64(20.42859879398414), np.float64(21.165761268849366), np.float64(21.392512047286903), np.float64(20.65168257805795)]",0.00743299163877964,"[[ 0.5325342   0.5148447   0.5025484  ...  0.45082438  0.44534558
   0.43986657]
 [ 0.6003042   0.5898565   0.57326674 ...  0.45343003  0.4479509
   0.44247198]
 [ 0.6807318   0.67535716  0.65876675 ...  0.45603547  0.45055625
   0.44780755]
 ...
 [ 0.742713    0.7336384   0.7210239  ...  0.13246821  0.05071992
  -0.03102867]
 [ 0.7235459   0.71447206  0.7051077  ...  0.15415896  0.06094493
  -0.03226918]
 [ 0.69799817  0.685801    0.67360556 ...  0.1841031   0.0908891
  -0.00232487]]"
kplanes,K-planes(add),add,nonconvex,64,64,0,44,21.288363557257615,12417,0.0017144530528515434,218.79450392723083,"[np.float64(7.60707231284092), np.float64(15.144972504546715), np.float64(15.252795882692316), np.float64(17.162722461754743), np.float64(18.23938304804956), np.float64(20.469494486092902), np.float64(20.42859879398414), np.float64(21.165761268849366), np.float64(21.392512047286903), np.float64(20.65168257805795)]",0.00743299163877964,"[[ 0.5325342   0.5148447   0.5025484  ...  0.45082438  0.44534558
   0.43986657]
 [ 0.6003042   0.5898565   0.57326674 ...  0.45343003  0.4479509
   0.44247198]
 [ 0.6807318   0.67535716  0.65876675 ...  0.45603547  0.45055625
   0.44780755]
 ...
 [ 0.742713    0.7336384   0.7210239  ...  0.13246821  0.05071992
  -0.03102867]
 [ 0.7235459   0.71447206  0.7051077  ...  0.15415896  0.06094493
  -0.03226918]
 [ 0.69799817  0.685801    0.67360556 ...  0.1841031   0.0908891
  -0.00232487]]"
kplanes,K-planes(add),add,nonconvex,64,64,0,45,21.288363557257615,12417,0.0017144530528515434,218.6839690208435,"[np.float64(7.60707231284092), np.float64(15.144972504546715), np.float64(15.252795882692316), np.float64(17.162722461754743), np.float64(18.23938304804956), np.float64(20.469494486092902), np.float64(20.42859879398414), np.float64(21.165761268849366), np.float64(21.392512047286903), np.float64(20.65168257805795)]",0.00743299163877964,"[[ 0.5325342   0.5148447   0.5025484  ...  0.45082438  0.44534558
   0.43986657]
 [ 0.6003042   0.5898565   0.57326674 ...  0.45343003  0.4479509
   0.44247198]
 [ 0.6807318   0.67535716  0.65876675 ...  0.45603547  0.45055625
   0.44780755]
 ...
 [ 0.742713    0.7336384   0.7210239  ...  0.13246821  0.05071992
  -0.03102867]
 [ 0.7235459   0.71447206  0.7051077  ...  0.15415896  0.06094493
  -0.03226918]
 [ 0.69799817  0.685801    0.67360556 ...  0.1841031   0.0908891
  -0.00232487]]"
kplanes,K-planes(add),add,nonconvex,64,64,0,46,21.288363557257615,12417,0.0017144530528515434,218.61262893676758,"[np.float64(7.60707231284092), np.float64(15.144972504546715), np.float64(15.252795882692316), np.float64(17.162722461754743), np.float64(18.23938304804956), np.float64(20.469494486092902), np.float64(20.42859879398414), np.float64(21.165761268849366), np.float64(21.392512047286903), np.float64(20.65168257805795)]",0.00743299163877964,"[[ 0.5325342   0.5148447   0.5025484  ...  0.45082438  0.44534558
   0.43986657]
 [ 0.6003042   0.5898565   0.57326674 ...  0.45343003  0.4479509
   0.44247198]
 [ 0.6807318   0.67535716  0.65876675 ...  0.45603547  0.45055625
   0.44780755]
 ...
 [ 0.742713    0.7336384   0.7210239  ...  0.13246821  0.05071992
  -0.03102867]
 [ 0.7235459   0.71447206  0.7051077  ...  0.15415896  0.06094493
  -0.03226918]
 [ 0.69799817  0.685801    0.67360556 ...  0.1841031   0.0908891
  -0.00232487]]"
kplanes,K-planes(multiply),multiply,linear,64,128,0,42,25.789162818339054,16449,0.0015678255710583654,202.45029091835022,"[np.float64(5.758156988342581), np.float64(24.437762166076627), np.float64(25.608758435827813), np.float64(25.75312163903564), np.float64(25.778506005293515), np.float64(25.78498836365922), np.float64(25.78725581629203), np.float64(25.463616612108613), np.float64(25.788661257757113), np.float64(25.789009429749594)]",0.002636839635670185,"[[ 0.4984974   0.46798983  0.43748233 ...  0.47488007  0.48327494
   0.49166977]
 [ 0.59467113  0.5738042   0.5529373  ...  0.4657979   0.47333044
   0.48086298]
 [ 0.69084483  0.67961866  0.6683924  ...  0.45671576  0.46338594
   0.47005615]
 ...
 [ 0.7255784   0.70299196  0.6804054  ...  0.07527721  0.02771857
  -0.01984048]
 [ 0.7197467   0.69523466  0.6707226  ...  0.0898073   0.05109647
   0.01238582]
 [ 0.7139149   0.68747735  0.66103995 ...  0.10433695  0.07447451
   0.04461205]]"
kplanes,K-planes(multiply),multiply,linear,64,128,0,43,25.789162818339054,16449,0.0015678255710583654,202.1840329170227,"[np.float64(5.758156988342581), np.float64(24.437762166076627), np.float64(25.608758435827813), np.float64(25.75312163903564), np.float64(25.778506005293515), np.float64(25.78498836365922), np.float64(25.78725581629203), np.float64(25.463616612108613), np.float64(25.788661257757113), np.float64(25.789009429749594)]",0.002636839635670185,"[[ 0.4984974   0.46798983  0.43748233 ...  0.47488007  0.48327494
   0.49166977]
 [ 0.59467113  0.5738042   0.5529373  ...  0.4657979   0.47333044
   0.48086298]
 [ 0.69084483  0.67961866  0.6683924  ...  0.45671576  0.46338594
   0.47005615]
 ...
 [ 0.7255784   0.70299196  0.6804054  ...  0.07527721  0.02771857
  -0.01984048]
 [ 0.7197467   0.69523466  0.6707226  ...  0.0898073   0.05109647
   0.01238582]
 [ 0.7139149   0.68747735  0.66103995 ...  0.10433695  0.07447451
   0.04461205]]"
kplanes,K-planes(multiply),multiply,linear,64,128,0,44,25.789162818339054,16449,0.0015678255710583654,202.36608576774597,"[np.float64(5.758156988342581), np.float64(24.437762166076627), np.float64(25.608758435827813), np.float64(25.75312163903564), np.float64(25.778506005293515), np.float64(25.78498836365922), np.float64(25.78725581629203), np.float64(25.463616612108613), np.float64(25.788661257757113), np.float64(25.789009429749594)]",0.002636839635670185,"[[ 0.4984974   0.46798983  0.43748233 ...  0.47488007  0.48327494
   0.49166977]
 [ 0.59467113  0.5738042   0.5529373  ...  0.4657979   0.47333044
   0.48086298]
 [ 0.69084483  0.67961866  0.6683924  ...  0.45671576  0.46338594
   0.47005615]
 ...
 [ 0.7255784   0.70299196  0.6804054  ...  0.07527721  0.02771857
  -0.01984048]
 [ 0.7197467   0.69523466  0.6707226  ...  0.0898073   0.05109647
   0.01238582]
 [ 0.7139149   0.68747735  0.66103995 ...  0.10433695  0.07447451
   0.04461205]]"
kplanes,K-planes(multiply),multiply,linear,64,128,0,45,25.789162818339054,16449,0.0015678255710583654,202.25370597839355,"[np.float64(5.758156988342581), np.float64(24.437762166076627), np.float64(25.608758435827813), np.float64(25.75312163903564), np.float64(25.778506005293515), np.float64(25.78498836365922), np.float64(25.78725581629203), np.float64(25.463616612108613), np.float64(25.788661257757113), np.float64(25.789009429749594)]",0.002636839635670185,"[[ 0.4984974   0.46798983  0.43748233 ...  0.47488007  0.48327494
   0.49166977]
 [ 0.59467113  0.5738042   0.5529373  ...  0.4657979   0.47333044
   0.48086298]
 [ 0.69084483  0.67961866  0.6683924  ...  0.45671576  0.46338594
   0.47005615]
 ...
 [ 0.7255784   0.70299196  0.6804054  ...  0.07527721  0.02771857
  -0.01984048]
 [ 0.7197467   0.69523466  0.6707226  ...  0.0898073   0.05109647
   0.01238582]
 [ 0.7139149   0.68747735  0.66103995 ...  0.10433695  0.07447451
   0.04461205]]"
kplanes,K-planes(multiply),multiply,linear,64,128,0,46,25.789162818339054,16449,0.0015678255710583654,202.52300906181335,"[np.float64(5.758156988342581), np.float64(24.437762166076627), np.float64(25.608758435827813), np.float64(25.75312163903564), np.float64(25.778506005293515), np.float64(25.78498836365922), np.float64(25.78725581629203), np.float64(25.463616612108613), np.float64(25.788661257757113), np.float64(25.789009429749594)]",0.002636839635670185,"[[ 0.4984974   0.46798983  0.43748233 ...  0.47488007  0.48327494
   0.49166977]
 [ 0.59467113  0.5738042   0.5529373  ...  0.4657979   0.47333044
   0.48086298]
 [ 0.69084483  0.67961866  0.6683924  ...  0.45671576  0.46338594
   0.47005615]
 ...
 [ 0.7255784   0.70299196  0.6804054  ...  0.07527721  0.02771857
  -0.01984048]
 [ 0.7197467   0.69523466  0.6707226  ...  0.0898073   0.05109647
   0.01238582]
 [ 0.7139149   0.68747735  0.66103995 ...  0.10433695  0.07447451
   0.04461205]]"
kplanes,K-planes(multiply),multiply,nonconvex,64,128,0,42,29.74045879730667,20609,0.001443081119768386,226.2588369846344,"[np.float64(4.549506261270498), np.float64(24.549614081068903), np.float64(26.929324320823138), np.float64(27.743478716157625), np.float64(28.373539876001026), np.float64(28.813710094171423), np.float64(28.471167941889007), np.float64(28.999301248325175), np.float64(26.190725770475233), np.float64(29.616993350871876)]",0.0010615834034979343,"[[ 5.0558221e-01  4.4418848e-01  3.8289481e-01 ...  4.6919438e-01
   4.6509701e-01  4.6094638e-01]
 [ 6.6959012e-01  6.0026860e-01  5.3143239e-01 ...  4.6966863e-01
   4.6666378e-01  4.6208674e-01]
 [ 7.6073563e-01  7.1289968e-01  6.6506386e-01 ...  4.6672195e-01
   4.6724132e-01  4.6322715e-01]
 ...
 [ 6.7162961e-01  6.8872070e-01  6.9202340e-01 ...  3.0009791e-02
  -1.4198229e-02 -1.3711438e-02]
 [ 6.7190617e-01  6.9430429e-01  6.6877371e-01 ...  5.6770951e-02
  -6.8944693e-04 -1.5225798e-02]
 [ 6.6121423e-01  6.7021078e-01  6.4817756e-01 ...  9.2856601e-02
   2.2792697e-02 -1.8655941e-02]]"
kplanes,K-planes(multiply),multiply,nonconvex,64,128,0,43,29.74045879730667,20609,0.001443081119768386,226.38390398025513,"[np.float64(4.549506261270498), np.float64(24.549614081068903), np.float64(26.929324320823138), np.float64(27.743478716157625), np.float64(28.373539876001026), np.float64(28.813710094171423), np.float64(28.471167941889007), np.float64(28.999301248325175), np.float64(26.190725770475233), np.float64(29.616993350871876)]",0.0010615834034979343,"[[ 5.0558221e-01  4.4418848e-01  3.8289481e-01 ...  4.6919438e-01
   4.6509701e-01  4.6094638e-01]
 [ 6.6959012e-01  6.0026860e-01  5.3143239e-01 ...  4.6966863e-01
   4.6666378e-01  4.6208674e-01]
 [ 7.6073563e-01  7.1289968e-01  6.6506386e-01 ...  4.6672195e-01
   4.6724132e-01  4.6322715e-01]
 ...
 [ 6.7162961e-01  6.8872070e-01  6.9202340e-01 ...  3.0009791e-02
  -1.4198229e-02 -1.3711438e-02]
 [ 6.7190617e-01  6.9430429e-01  6.6877371e-01 ...  5.6770951e-02
  -6.8944693e-04 -1.5225798e-02]
 [ 6.6121423e-01  6.7021078e-01  6.4817756e-01 ...  9.2856601e-02
   2.2792697e-02 -1.8655941e-02]]"
kplanes,K-planes(multiply),multiply,nonconvex,64,128,0,44,29.74045879730667,20609,0.001443081119768386,226.3916780948639,"[np.float64(4.549506261270498), np.float64(24.549614081068903), np.float64(26.929324320823138), np.float64(27.743478716157625), np.float64(28.373539876001026), np.float64(28.813710094171423), np.float64(28.471167941889007), np.float64(28.999301248325175), np.float64(26.190725770475233), np.float64(29.616993350871876)]",0.0010615834034979343,"[[ 5.0558221e-01  4.4418848e-01  3.8289481e-01 ...  4.6919438e-01
   4.6509701e-01  4.6094638e-01]
 [ 6.6959012e-01  6.0026860e-01  5.3143239e-01 ...  4.6966863e-01
   4.6666378e-01  4.6208674e-01]
 [ 7.6073563e-01  7.1289968e-01  6.6506386e-01 ...  4.6672195e-01
   4.6724132e-01  4.6322715e-01]
 ...
 [ 6.7162961e-01  6.8872070e-01  6.9202340e-01 ...  3.0009791e-02
  -1.4198229e-02 -1.3711438e-02]
 [ 6.7190617e-01  6.9430429e-01  6.6877371e-01 ...  5.6770951e-02
  -6.8944693e-04 -1.5225798e-02]
 [ 6.6121423e-01  6.7021078e-01  6.4817756e-01 ...  9.2856601e-02
   2.2792697e-02 -1.8655941e-02]]"
kplanes,K-planes(multiply),multiply,nonconvex,64,128,0,45,29.74045879730667,20609,0.001443081119768386,226.51097106933594,"[np.float64(4.549506261270498), np.float64(24.549614081068903), np.float64(26.929324320823138), np.float64(27.743478716157625), np.float64(28.373539876001026), np.float64(28.813710094171423), np.float64(28.471167941889007), np.float64(28.999301248325175), np.float64(26.190725770475233), np.float64(29.616993350871876)]",0.0010615834034979343,"[[ 5.0558221e-01  4.4418848e-01  3.8289481e-01 ...  4.6919438e-01
   4.6509701e-01  4.6094638e-01]
 [ 6.6959012e-01  6.0026860e-01  5.3143239e-01 ...  4.6966863e-01
   4.6666378e-01  4.6208674e-01]
 [ 7.6073563e-01  7.1289968e-01  6.6506386e-01 ...  4.6672195e-01
   4.6724132e-01  4.6322715e-01]
 ...
 [ 6.7162961e-01  6.8872070e-01  6.9202340e-01 ...  3.0009791e-02
  -1.4198229e-02 -1.3711438e-02]
 [ 6.7190617e-01  6.9430429e-01  6.6877371e-01 ...  5.6770951e-02
  -6.8944693e-04 -1.5225798e-02]
 [ 6.6121423e-01  6.7021078e-01  6.4817756e-01 ...  9.2856601e-02
   2.2792697e-02 -1.8655941e-02]]"
kplanes,K-planes(multiply),multiply,nonconvex,64,128,0,46,29.74045879730667,20609,0.001443081119768386,226.4899697303772,"[np.float64(4.549506261270498), np.float64(24.549614081068903), np.float64(26.929324320823138), np.float64(27.743478716157625), np.float64(28.373539876001026), np.float64(28.813710094171423), np.float64(28.471167941889007), np.float64(28.999301248325175), np.float64(26.190725770475233), np.float64(29.616993350871876)]",0.0010615834034979343,"[[ 5.0558221e-01  4.4418848e-01  3.8289481e-01 ...  4.6919438e-01
   4.6509701e-01  4.6094638e-01]
 [ 6.6959012e-01  6.0026860e-01  5.3143239e-01 ...  4.6966863e-01
   4.6666378e-01  4.6208674e-01]
 [ 7.6073563e-01  7.1289968e-01  6.6506386e-01 ...  4.6672195e-01
   4.6724132e-01  4.6322715e-01]
 ...
 [ 6.7162961e-01  6.8872070e-01  6.9202340e-01 ...  3.0009791e-02
  -1.4198229e-02 -1.3711438e-02]
 [ 6.7190617e-01  6.9430429e-01  6.6877371e-01 ...  5.6770951e-02
  -6.8944693e-04 -1.5225798e-02]
 [ 6.6121423e-01  6.7021078e-01  6.4817756e-01 ...  9.2856601e-02
   2.2792697e-02 -1.8655941e-02]]"
